,url,address,title,area,bedrooms,bathrooms,garages,price,date
3928,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-50m2-venda-RS190000-id-2511535431/,"Rua José Francisco Gaspar - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 50m²
",50,2,1,1,190000,2021-04-28 
3929,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS570000-id-2513806377/,"Rua Vereador Walter Borges, 852 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,2,570000,2021-04-28 
3930,vivareal.com/imovel/apartamento-1-quartos-barreiros-bairros-sao-jose-40m2-venda-RS140000-id-2513920685/,"Rua Renato Ramos da Silva, 292 - Barreiros, São José - SC","Apartamento com  Quarto à Venda, 40m²
",40,1,1,--,140000,2021-04-28 
3931,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-89m2-venda-RS577341-id-2510488438/,"Rua Tiradentes - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,577341,2021-04-28 
3932,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-92m2-venda-RS435000-id-76536623/,"Rua Heronildes José da Silva, 747 - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,435000,2021-04-28 
3939,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-47m2-venda-RS160000-id-2506152595/,"Rua Manoel Rosa - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 47m²
",47,2,1,1,160000,2021-04-28 
3940,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-159m2-venda-RS625000-id-2513763073/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 159m²
",159,3,1,1,625000,2021-04-28 
3946,vivareal.com/imovel/apartamento-2-quartos-potecas-bairros-sao-jose-com-garagem-56m2-venda-RS149990-id-2515202449/,"Potecas, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,149990,2021-04-28 
3949,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-98m2-venda-RS450000-id-2507676877/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 98m²
",98,3,2,1,450000,2021-04-28 
3961,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-77m2-venda-RS320000-id-2515201037/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,1,1,320000,2021-04-28 
3966,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-68m2-venda-RS530000-id-2511808653/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,3,530000,2021-04-28 
3967,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-132m2-venda-RS569223-id-2512063019/,"Rua Moura, 260 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 132m²
",132,3,2,1,569223,2021-04-28 
3971,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-71m2-venda-RS273000-id-2493808704/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 71m²
",71,3,2,2,273000,2021-04-28 
3979,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-68m2-venda-RS419000-id-2508890787/,"Rua Brasilpinho, 121 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,419000,2021-04-28 
3980,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-142m2-venda-RS911370-id-2496424985/,"Rua Dezenove de Março - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 142m²
",142,3,2,2,911370,2021-04-28 
3982,vivareal.com/imovel/apartamento-2-quartos-picadas-do-sul-bairros-sao-jose-com-garagem-62m2-venda-RS215000-id-2510041616/,"Picadas do Sul, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,1,1,215000,2021-04-28 
3985,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS280000-id-2490893933/,"Avenida Presidente Nereu Ramos - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,280000,2021-04-28 
3990,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-139m2-venda-RS650000-id-2509682697/,"Rua Elizeu Di Bernardi, 200 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 139m²
",139,3,4,1,650000,2021-04-28 
3991,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-64m2-venda-RS350000-id-2517735079/,"Rua Adão Schmidt, 647 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,350000,2021-04-28 
3994,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-76m2-venda-RS335000-id-2511810491/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,2,1,335000,2021-04-28 
4001,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-70m2-venda-RS220000-id-2515632829/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,1,1,220000,2021-04-28 
4003,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-139m2-venda-RS650000-id-2512568421/,"Rua Delamar José da Silva, 95 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 139m²
",139,3,2,1,650000,2021-04-28 
4004,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-56m2-venda-RS280000-id-2499761877/,"Rua Celso Bayma - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,280000,2021-04-28 
4005,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-95m2-venda-RS630000-id-2515339778/,"Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,2,630000,2021-04-28 
4006,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-67m2-venda-RS415000-id-2485348466/,"Rua Alcides S. Coelho, 390 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,415000,2021-04-28 
4007,vivareal.com/imovel/apartamento-2-quartos-fazenda-santo-antonio-bairros-sao-jose-com-garagem-75m2-venda-RS325000-id-2515507201/,"Fazenda Santo Antonio, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,1,1,325000,2021-04-28 
4008,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-63m2-venda-RS280000-id-2459553711/,"Rua João Saturnino Ouriques - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,1,1,280000,2021-04-28 
4009,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS399000-id-2516337414/,"Rua Fagundes Varela, 1187 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,2,1,399000,2021-04-28 
4010,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS690000-id-2509245412/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,1,2,690000,2021-04-28 
4011,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS550000-id-53940083/,"Rua Elizeu Di Bernardi, 1 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,1,550000,2021-04-28 
4012,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-74m2-venda-RS378377-id-2470125130/,"Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 74m²
",74,3,1,--,378377,2021-04-28 
4013,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-66m2-venda-RS280000-id-2508918079/,"Avenida Presidente Nereu Ramos - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,1,1,280000,2021-04-28 
4016,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS684000-id-2483604891/,"Rua Frei Hilário - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,2,684000,2021-04-28 
4027,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS390000-id-2517513445/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,2,1,390000,2021-04-28 
4032,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-113m2-venda-RS380000-id-2503468010/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,1,1,380000,2021-04-28 
4033,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-73m2-venda-RS250000-id-2482987697/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,250000,2021-04-28 
4034,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-65m2-venda-RS190000-id-2513306779/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,190000,2021-04-28 
4035,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-61m2-venda-RS189000-id-2508168192/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,189000,2021-04-28 
4036,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-116m2-venda-RS650000-id-2505307493/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 116m²
",116,3,2,1,650000,2021-04-28 
4037,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-90m2-venda-RS380000-id-2499776876/,"Kobrasol, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,1,1,380000,2021-04-28 
4038,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-62m2-venda-RS220000-id-2455587076/,"Rua Álvaro Medeiros Santiago, 500 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,2,1,220000,2021-04-28 
4039,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-91m2-venda-RS320000-id-2516307192/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,--,320000,2021-04-28 
4040,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS224000-id-2428453710/,"Rua São Cristóvão - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,224000,2021-04-28 
4043,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-72m2-venda-RS180000-id-2514244600/,"Rua Francisco Jacinto de Melo, 987 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,1,--,180000,2021-04-28 
4044,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-93m2-venda-RS310000-id-2494176803/,"Rua Maria Manchen de Souza, 387 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 93m²
",93,2,2,1,310000,2021-04-28 
4046,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-126m2-venda-RS880000-id-2503454841/,"Rua Brasilpinho - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,4,2,880000,2021-04-28 
4047,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-64m2-venda-RS300000-id-2515803874/,"Rua José Lino Kretzer - Centro, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,1,300000,2021-04-28 
4048,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-82m2-venda-RS280000-id-2488922013/,"Rua Maria Filomena da Silva - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,2,1,280000,2021-04-28 
4049,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS552000-id-2480880080/,"Avenida Brigadeiro da Silva Paes, 180 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,2,1,552000,2021-04-28 
4050,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-81m2-venda-RS440000-id-2482988099/,"Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,1,2,440000,2021-04-28 
4051,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-75m2-venda-RS255000-id-2507094019/,"Rua Adhemar da Silva, 425 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,1,--,255000,2021-04-28 
4052,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-93m2-venda-RS480000-id-2482987912/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 93m²
",93,3,1,1,480000,2021-04-28 
4054,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-89m2-venda-RS459000-id-2514713367/,"Rua João José Souza, 745 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,2,1,459000,2021-04-28 
4055,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-64m2-venda-RS402000-id-2495966746/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,402000,2021-04-28 
4056,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS650000-id-2482989282/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,2,650000,2021-04-28 
4057,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-138m2-venda-RS1019100-id-2507890682/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 138m²
",138,3,4,2,1019100,2021-04-28 
4058,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-138m2-venda-RS867700-id-2508012980/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 138m²
",138,3,4,2,867700,2021-04-28 
4059,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-74m2-venda-RS330000-id-2486270892/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,1,1,330000,2021-04-28 
4060,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-78m2-venda-RS360000-id-2509244013/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,1,1,360000,2021-04-28 
4061,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-115m2-venda-RS520000-id-2477042230/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,1,1,520000,2021-04-28 
4062,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS466000-id-59347965/,"Rua Elizeu Di Bernardi, 747 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 91m²
",91,2,2,2,466000,2021-04-28 
4063,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS192000-id-2493054589/,"Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,1,1,192000,2021-04-28 
4064,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS625000-id-2468390934/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,1,625000,2021-04-28 
4066,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-67m2-venda-RS175000-id-2517307345/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,1,175000,2021-04-28 
4067,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS580000-id-2488109614/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,1,580000,2021-04-28 
4068,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-55m2-venda-RS140000-id-2514111112/,"Rua Idivaldo Horácio da Silveira - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,2,1,140000,2021-04-28 
4072,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS370000-id-2508047575/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,370000,2021-04-28 
4081,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS580000-id-2512599379/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,2,2,580000,2021-04-28 
4082,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-108m2-venda-RS395000-id-2512509542/,"Rua Delamar José da Silva, 327 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 108m²
",108,3,2,1,395000,2021-04-28 
4084,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-86m2-venda-RS450000-id-2492710639/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,2,1,450000,2021-04-28 
4088,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-145m2-venda-RS968296-id-2517545504/,"Rua Koesa, 361 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 145m²
",145,3,4,1,968296,2021-04-28 
4089,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS420000-id-2479959579/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,420000,2021-04-28 
4091,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-73m2-venda-RS260000-id-2510326183/,"Rua Vereador Mário Coelho Pires - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,260000,2021-04-28 
4092,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-48m2-venda-RS129990-id-2513430716/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,129990,2021-04-28 
4093,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-65m2-venda-RS319000-id-83384930/,"Rua Eugênio Portela, 647 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,319000,2021-04-28 
4094,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS380000-id-2512569429/,"Avenida Cruz e Souza, 30 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,2,1,380000,2021-04-28 
4095,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS852002-id-2485885010/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 110m²
",110,3,2,2,852002,2021-04-28 
4096,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-50m2-venda-RS209900-id-2516121404/,"Rua Fagundes Varela, 307 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 50m²
",50,2,1,1,209900,2021-04-28 
4097,vivareal.com/imovel/apartamento-1-quartos-sao-luiz-bairros-sao-jose-com-garagem-41m2-venda-RS140000-id-93540204/,"Rua Docilicio Luz, 52 - São Luiz, São José - SC","Apartamento com  Quarto à Venda, 41m²
",41,1,1,1,140000,2021-04-28 
4098,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-68m2-venda-RS180000-id-2509678609/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,180000,2021-04-28 
4099,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-101m2-venda-RS340000-id-2495406130/,"Rua Francisco Pedro Machado - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 101m²
",101,2,1,1,340000,2021-04-28 
4102,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-65m2-venda-RS200000-id-2515507207/,"Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,200000,2021-04-28 
4103,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS350000-id-2514896639/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,350000,2021-04-28 
4104,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-55m2-venda-RS169900-id-2508614172/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,169900,2021-04-28 
4105,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-62m2-venda-RS270000-id-2515201311/,"Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 62m²
",62,2,2,1,270000,2021-04-28 
4107,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-86m2-venda-RS485000-id-2517041692/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,485000,2021-04-28 
4108,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-78m2-venda-RS230000-id-2443287778/,"Rua José Gonzaga Regina Lima, 111 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,230000,2021-04-28 
4110,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS420000-id-86077562/,"Rua Santo Antônio, 855 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,420000,2021-04-28 
4111,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-103m2-venda-RS600000-id-2468390094/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 103m²
",103,3,2,2,600000,2021-04-28 
4113,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS420000-id-2445010903/,"Rua Osni João Vieira, 100 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 83m²
",83,2,2,1,420000,2021-04-28 
4114,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-85m2-venda-RS290000-id-2494069086/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,2,1,290000,2021-04-28 
4115,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-47m2-venda-RS159000-id-2493377778/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 47m²
",47,2,1,1,159000,2021-04-28 
4116,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS550000-id-2495964429/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,1,550000,2021-04-28 
4117,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-94m2-venda-RS446809-id-2517869126/,"Rua Coronel Américo - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,1,1,446809,2021-04-28 
4119,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-86m2-venda-RS432000-id-2518041880/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,1,1,432000,2021-04-28 
4120,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-53m2-venda-RS180000-id-2512680177/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,--,180000,2021-04-28 
4121,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-69m2-venda-RS195000-id-93483992/,"Rua Wilson Menezes, 747 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 69m²
",69,3,1,--,195000,2021-04-28 
4123,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-80m2-venda-RS300000-id-2301205479/,"Rua João Nilo Morfim, 360 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,2,1,300000,2021-04-28 
4124,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-81m2-venda-RS499000-id-2483074029/,"Rua Antônio Scherer, 725 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,2,1,499000,2021-04-28 
4125,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-68m2-venda-RS275000-id-2505676726/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,1,1,275000,2021-04-28 
4126,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-76m2-venda-RS330000-id-2513681144/,"Rua Maria Manchen de Souza, 165 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,330000,2021-04-28 
4127,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-86m2-venda-RS318000-id-2301235476/,"Rua Coronel Américo, 1640 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,318000,2021-04-28 
4128,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-102m2-venda-RS480000-id-2484158820/,"Rua Quinze de Novembro, 150 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 102m²
",102,3,2,1,480000,2021-04-28 
4129,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-52m2-venda-RS180000-id-2510241076/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,180000,2021-04-28 
4130,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-59m2-venda-RS165000-id-2477570085/,"Rua Josefina Borsatto, 62 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 59m²
",59,2,1,1,165000,2021-04-28 
4131,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-65m2-venda-RS297000-id-2493707874/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,297000,2021-04-28 
